mother_id,age,state,rural_urban,education_level,marital_status,employment_status
M4377,15,Sokoto,Rural,Secondary,Married,Informal
M4378,35,Oyo,Urban,Primary,Married,Informal
M4379,26,Nasarawa,Urban,None,Married,Unemployed
M4380,21,Edo,Rural,Tertiary,Married,Student
M4381,25,Ogun,Urban,Secondary,Divorced,Formal
M4382,25,Oyo,Rural,Secondary,Married,Informal
M4383,21,Kaduna,Urban,Secondary,Married,Student
M4384,25,Plateau,Urban,None,Married,Informal
M4385,21,Borno,Urban,Tertiary,Married,Informal
M4386,22,Ekiti,Urban,None,Widowed,Informal
M4387,21,Lagos,Rural,Tertiary,Single,Informal
M4388,17,Kwara,Urban,Primary,Married,Unemployed
M4389,25,Edo,Rural,Primary,Married,Unemployed
M4390,27,Kwara,Urban,Tertiary,Married,Unemployed
M4391,27,Borno,Rural,Tertiary,Single,Student
M4392,29,Adamawa,Rural,Tertiary,Married,Student
M4393,26,Akwa_Ibom,Rural,Secondary,Married,Informal
M4394,22,Katsina,Urban,Tertiary,Single,Unemployed
M4395,29,Borno,Urban,Tertiary,Married,Formal
M4396,18,Bauchi,Rural,Secondary,Married,Informal
M4397,20,Ebonyi,Urban,Tertiary,Married,Informal
M4398,20,Niger,Urban,None,Married,Unemployed
M4399,30,Niger,Urban,Tertiary,Married,Informal
M4400,29,Delta,Rural,Secondary,Married,Unemployed
M4401,27,Benue,Rural,Secondary,Married,Unemployed
M4402,30,Kano,Rural,Secondary,Married,Informal
M4403,20,Imo,Rural,Secondary,Married,Informal
M4404,26,Enugu,Urban,None,Married,Formal
M4405,24,Oyo,Rural,Primary,Married,Formal
M4406,29,Zamfara,Rural,None,Divorced,Unemployed
M4407,24,Kano,Urban,Secondary,Widowed,Informal
M4408,23,Oyo,Rural,Tertiary,Single,Student
M4409,27,Gombe,Urban,Primary,Single,Formal
M4410,29,Plateau,Rural,Tertiary,Married,Formal
M4411,21,Yobe,Rural,Secondary,Married,Student
M4412,24,Akwa_Ibom,Rural,Secondary,Married,Informal
M4413,19,Osun,Rural,Secondary,Married,Unemployed
M4414,15,Anambra,Rural,Tertiary,Married,Informal
M4415,26,Kano,Urban,Secondary,Single,Informal
M4416,28,Borno,Urban,Secondary,Single,Informal
M4417,26,Plateau,Urban,Secondary,Widowed,Informal
M4418,15,Oyo,Rural,Secondary,Married,Informal
M4419,23,Oyo,Urban,Tertiary,Married,Student
M4420,15,Bauchi,Urban,Secondary,Married,Informal
M4421,31,Ondo,Rural,Tertiary,Married,Formal
M4422,19,Delta,Rural,Secondary,Married,Unemployed
M4423,31,Ondo,Urban,Tertiary,Single,Unemployed
M4424,29,Kaduna,Urban,Secondary,Widowed,Informal
M4425,20,Ogun,Urban,Secondary,Married,Informal
M4426,19,Adamawa,Rural,Secondary,Married,Informal
M4427,26,Kano,Urban,Secondary,Single,Informal
M4428,20,Ondo,Rural,Secondary,Married,Informal
M4429,25,Katsina,Urban,None,Married,Unemployed
M4430,22,Zamfara,Rural,Tertiary,Married,Informal
M4431,16,Kano,Rural,Primary,Married,Unemployed
M4432,15,Nasarawa,Rural,Tertiary,Married,Informal
M4433,26,Enugu,Urban,Primary,Married,Unemployed
M4434,22,Gombe,Rural,Secondary,Married,Student
M4435,22,Lagos,Urban,Tertiary,Widowed,Informal
M4436,28,Adamawa,Rural,None,Married,Informal
M4437,30,Taraba,Rural,Secondary,Widowed,Formal
M4438,23,Katsina,Rural,Tertiary,Married,Informal
M4439,23,Ebonyi,Rural,Secondary,Married,Informal
M4440,27,Lagos,Rural,None,Single,Unemployed
M4441,18,Borno,Urban,Tertiary,Married,Formal
M4442,26,Rivers,Rural,Primary,Married,Formal
M4443,27,Rivers,Urban,None,Married,Unemployed
M4444,28,Cross_River,Urban,Primary,Married,Formal
M4445,15,Bauchi,Urban,Tertiary,Married,Informal
M4446,21,Lagos,Urban,Secondary,Married,Informal
M4447,20,Gombe,Rural,Tertiary,Married,Unemployed
M4448,25,Benue,Urban,Secondary,Single,Unemployed
M4449,27,Edo,Rural,Tertiary,Married,Informal
M4450,32,Bauchi,Urban,Tertiary,Married,Informal
M4451,22,Osun,Urban,None,Married,Formal
M4452,22,Abia,Rural,Tertiary,Married,Informal
M4453,30,Adamawa,Urban,Secondary,Single,Informal
M4454,26,Osun,Rural,None,Married,Informal
M4455,31,Kano,Rural,Primary,Married,Formal
M4456,26,Kogi,Urban,Secondary,Married,Formal
M4457,19,Jigawa,Urban,Tertiary,Married,Student
M4458,18,Anambra,Rural,Tertiary,Married,Informal
M4459,17,Benue,Urban,Primary,Single,Formal
M4460,28,Anambra,Rural,Secondary,Married,Unemployed
M4461,30,Kwara,Urban,Primary,Single,Unemployed
M4462,34,Taraba,Rural,Primary,Married,Informal
M4463,29,Zamfara,Urban,Tertiary,Married,Student
M4464,30,Kwara,Rural,Tertiary,Married,Student
M4465,22,Akwa_Ibom,Urban,Tertiary,Married,Informal
M4466,19,Lagos,Rural,Secondary,Single,Informal
M4467,29,Niger,Urban,Tertiary,Married,Unemployed
M4468,27,Oyo,Urban,Tertiary,Married,Unemployed
M4469,25,Bauchi,Rural,Tertiary,Married,Student
M4470,26,Delta,Rural,None,Married,Formal
M4471,26,Zamfara,Urban,Secondary,Widowed,Informal
M4472,31,Osun,Rural,Primary,Married,Informal
M4473,31,Ondo,Rural,Secondary,Single,Student
M4474,27,Oyo,Rural,None,Married,Informal
M4475,29,Kaduna,Rural,Secondary,Married,Informal
M4476,27,Borno,Rural,Tertiary,Married,Unemployed
M4477,22,Nasarawa,Urban,Tertiary,Married,Student
M4478,28,Imo,Rural,Secondary,Married,Informal
M4479,18,Bayelsa,Rural,Primary,Married,Informal
M4480,30,Sokoto,Rural,Tertiary,Married,Formal
M4481,19,Kano,Urban,Tertiary,Married,Formal
M4482,26,Kaduna,Rural,Secondary,Single,Formal
M4483,20,Ekiti,Urban,Secondary,Married,Informal
M4484,27,Niger,Urban,Primary,Married,Unemployed
M4485,24,Borno,Urban,Tertiary,Married,Unemployed
M4486,17,Borno,Urban,Primary,Widowed,Informal
M4487,27,Imo,Rural,None,Married,Student
M4488,22,Ogun,Urban,Primary,Divorced,Unemployed
M4489,29,Edo,Rural,Tertiary,Married,Informal
M4490,25,Oyo,Urban,Primary,Married,Formal
M4491,26,Sokoto,Rural,Primary,Married,Informal
M4492,20,Katsina,Rural,None,Married,Formal
M4493,22,Akwa_Ibom,Urban,Secondary,Married,Formal
M4494,22,Benue,Urban,Secondary,Widowed,Unemployed
M4495,29,Enugu,Rural,None,Married,Formal
M4496,33,Ebonyi,Rural,Tertiary,Married,Informal
M4497,20,Jigawa,Rural,Tertiary,Married,Unemployed
M4498,30,Abia,Rural,Secondary,Married,Student
M4499,15,Lagos,Rural,Tertiary,Single,Unemployed
M4500,19,Jigawa,Urban,Tertiary,Married,Informal
M4501,20,Borno,Urban,Tertiary,Married,Informal
M4502,18,Adamawa,Urban,Secondary,Widowed,Formal
M4503,17,Plateau,Urban,Secondary,Married,Informal
M4504,27,Osun,Rural,Tertiary,Married,Informal
M4505,23,Delta,Rural,Primary,Married,Informal
M4506,26,Niger,Rural,Secondary,Single,Informal
M4507,28,Lagos,Urban,Primary,Married,Unemployed
M4508,26,Katsina,Urban,None,Married,Informal
M4509,28,Jigawa,Urban,Primary,Married,Informal
M4510,24,Katsina,Urban,Tertiary,Married,Formal
M4511,19,Kano,Rural,Secondary,Married,Unemployed
M4512,30,Katsina,Urban,None,Married,Informal
M4513,22,Kwara,Rural,Primary,Married,Informal
M4514,20,Gombe,Rural,None,Married,Formal
M4515,24,Lagos,Rural,Secondary,Married,Informal
M4516,20,Bauchi,Rural,Secondary,Married,Unemployed
M4517,22,Katsina,Urban,Secondary,Married,Unemployed
M4518,26,Akwa_Ibom,Urban,Primary,Married,Informal
M4519,26,Plateau,Urban,Tertiary,Married,Informal
M4520,20,Bauchi,Urban,Tertiary,Married,Formal
M4521,22,Rivers,Rural,Tertiary,Married,Informal
M4522,30,Borno,Rural,Secondary,Divorced,Unemployed
M4523,27,Kano,Urban,Tertiary,Married,Informal
M4524,35,Bauchi,Rural,Secondary,Married,Informal
M4525,30,Kebbi,Rural,Tertiary,Single,Informal
M4526,30,Plateau,Rural,Secondary,Married,Informal
M4527,18,Lagos,Urban,Secondary,Married,Informal
M4528,28,Katsina,Rural,Secondary,Married,Unemployed
M4529,24,Niger,Rural,Tertiary,Married,Informal
M4530,22,Ebonyi,Rural,Secondary,Married,Informal
M4531,25,Jigawa,Urban,Secondary,Married,Unemployed
M4532,29,Kogi,Urban,Primary,Married,Student
M4533,27,Anambra,Urban,Secondary,Married,Formal
M4534,20,Sokoto,Urban,Primary,Married,Informal
M4535,28,Cross_River,Rural,Tertiary,Married,Unemployed
M4536,21,Kano,Rural,Secondary,Married,Unemployed
M4537,26,Rivers,Rural,Secondary,Single,Formal
M4538,23,Anambra,Urban,Secondary,Single,Informal
M4539,23,Oyo,Urban,Tertiary,Single,Informal
M4540,28,Akwa_Ibom,Rural,Tertiary,Married,Informal
M4541,19,Katsina,Rural,Tertiary,Married,Formal
M4542,34,Taraba,Urban,Primary,Married,Unemployed
M4543,15,Kaduna,Urban,Primary,Widowed,Informal
M4544,22,Jigawa,Urban,Tertiary,Married,Student
M4545,26,Niger,Urban,Secondary,Married,Formal
M4546,27,Oyo,Rural,None,Married,Formal
M4547,24,Ebonyi,Rural,Secondary,Married,Informal
M4548,24,Adamawa,Rural,Tertiary,Divorced,Formal
M4549,27,Anambra,Rural,None,Single,Informal
M4550,23,Enugu,Urban,None,Married,Unemployed
M4551,31,Taraba,Urban,Tertiary,Single,Formal
M4552,29,Yobe,Rural,Secondary,Married,Informal
M4553,29,Bauchi,Urban,Tertiary,Married,Formal
M4554,20,Niger,Urban,Secondary,Married,Informal
M4555,24,Katsina,Rural,Secondary,Married,Formal
M4556,23,Borno,Urban,Secondary,Married,Student
M4557,19,Katsina,Rural,Tertiary,Married,Student
M4558,26,Delta,Rural,Tertiary,Married,Informal
M4559,22,Kwara,Urban,None,Married,Informal
M4560,28,Borno,Rural,Primary,Married,Informal
M4561,19,Ogun,Rural,Tertiary,Married,Informal
M4562,33,Kaduna,Urban,Tertiary,Married,Student
M4563,20,Bauchi,Rural,Primary,Married,Formal
M4564,26,Lagos,Rural,None,Married,Student
M4565,28,Imo,Rural,Tertiary,Married,Formal
M4566,22,Kano,Urban,Secondary,Married,Informal
M4567,29,Lagos,Urban,None,Married,Informal
M4568,18,Rivers,Rural,Secondary,Married,Unemployed
M4569,32,Benue,Rural,None,Single,Informal
M4570,25,Borno,Rural,Secondary,Married,Unemployed
M4571,22,Kaduna,Urban,None,Married,Informal
M4572,23,Gombe,Urban,Primary,Married,Informal
M4573,29,Benue,Rural,Secondary,Married,Formal
M4574,22,Zamfara,Rural,Tertiary,Widowed,Formal
M4575,21,Kaduna,Rural,None,Married,Unemployed
M4576,23,Imo,Urban,Secondary,Divorced,Informal
M4577,19,FCT,Urban,Tertiary,Married,Informal
M4578,34,Zamfara,Rural,None,Single,Informal
M4579,22,Gombe,Rural,Tertiary,Married,Formal
M4580,29,Jigawa,Urban,Secondary,Married,Unemployed
M4581,26,Ondo,Urban,None,Married,Informal
M4582,20,Kaduna,Urban,None,Married,Formal
M4583,24,Niger,Rural,Secondary,Married,Informal
M4584,28,Kogi,Rural,Secondary,Married,Informal
M4585,24,Katsina,Rural,Secondary,Married,Unemployed
M4586,30,Cross_River,Rural,None,Divorced,Informal
M4587,30,Ondo,Rural,Tertiary,Widowed,Student
M4588,29,Sokoto,Rural,Secondary,Married,Informal
M4589,22,Ebonyi,Rural,Secondary,Married,Unemployed
M4590,19,Yobe,Urban,Tertiary,Divorced,Unemployed
M4591,21,Kano,Urban,Secondary,Single,Informal
M4592,25,Jigawa,Rural,None,Married,Formal
M4593,27,Niger,Rural,None,Single,Unemployed
M4594,15,Zamfara,Urban,None,Married,Informal
M4595,24,Kogi,Urban,Secondary,Married,Unemployed
M4596,25,Katsina,Rural,None,Married,Student
M4597,23,Zamfara,Rural,Tertiary,Single,Informal
M4598,31,Enugu,Urban,None,Married,Student
M4599,27,Enugu,Rural,Secondary,Married,Unemployed
M4600,31,Cross_River,Rural,Tertiary,Married,Formal
M4601,23,Plateau,Urban,Tertiary,Married,Formal
M4602,29,Adamawa,Urban,Secondary,Married,Informal
M4603,33,Oyo,Rural,None,Widowed,Unemployed
M4604,31,Nasarawa,Urban,Primary,Married,Formal
M4605,19,Edo,Urban,Tertiary,Married,Informal
M4606,23,Katsina,Rural,None,Married,Student
M4607,23,Katsina,Rural,Tertiary,Married,Student
M4608,27,Sokoto,Urban,Secondary,Married,Informal
M4609,28,Benue,Rural,Secondary,Married,Unemployed
M4610,20,Adamawa,Rural,Tertiary,Married,Informal
M4611,25,Imo,Rural,Tertiary,Single,Informal
M4612,15,Bayelsa,Rural,Secondary,Single,Student
M4613,32,Jigawa,Urban,Tertiary,Married,Informal
M4614,22,Kebbi,Rural,Tertiary,Married,Student
M4615,25,Delta,Rural,Secondary,Married,Informal
M4616,23,Oyo,Rural,Secondary,Married,Informal
M4617,30,Anambra,Rural,Tertiary,Married,Informal
M4618,15,Jigawa,Rural,Secondary,Married,Informal
M4619,24,Sokoto,Rural,Primary,Married,Informal
M4620,24,Ogun,Rural,Primary,Married,Informal
M4621,22,Niger,Urban,Primary,Married,Informal
M4622,33,Oyo,Urban,Secondary,Married,Student
M4623,20,Benue,Urban,None,Married,Informal
M4624,28,Oyo,Urban,Secondary,Married,Unemployed
M4625,26,Nasarawa,Urban,Secondary,Married,Unemployed
M4626,31,Kebbi,Rural,Primary,Married,Formal
M4627,21,Sokoto,Rural,Secondary,Married,Student
M4628,21,Kogi,Rural,Tertiary,Married,Informal
M4629,30,Enugu,Urban,Primary,Widowed,Unemployed
M4630,27,Ogun,Urban,Tertiary,Married,Formal
M4631,17,Kebbi,Urban,Primary,Married,Formal
M4632,22,Anambra,Urban,Secondary,Married,Informal
M4633,26,Akwa_Ibom,Urban,None,Single,Formal
M4634,29,Ondo,Rural,Secondary,Married,Informal
M4635,21,Imo,Rural,None,Married,Student
M4636,15,Oyo,Rural,Secondary,Married,Informal
M4637,27,Kaduna,Rural,None,Married,Informal
M4638,18,Rivers,Urban,Secondary,Married,Informal
M4639,15,Rivers,Rural,None,Married,Student
M4640,15,Delta,Urban,Primary,Married,Informal
M4641,29,Lagos,Urban,Primary,Married,Unemployed
M4642,25,Kogi,Rural,Secondary,Married,Unemployed
M4643,23,Abia,Rural,Secondary,Married,Informal
M4644,31,Osun,Rural,Secondary,Married,Informal
M4645,28,Jigawa,Rural,Secondary,Married,Informal
M4646,33,Enugu,Rural,Secondary,Married,Student
M4647,18,Adamawa,Urban,Secondary,Married,Formal
M4648,24,Katsina,Urban,Secondary,Married,Informal
M4649,16,Benue,Urban,Primary,Single,Unemployed
M4650,23,Kano,Urban,None,Single,Unemployed
M4651,23,Cross_River,Urban,Primary,Married,Informal
M4652,28,Akwa_Ibom,Urban,Primary,Married,Informal
M4653,25,Ogun,Rural,Secondary,Married,Formal
M4654,28,Jigawa,Urban,Secondary,Single,Formal
M4655,28,Kano,Urban,Secondary,Married,Informal
M4656,35,Kogi,Rural,Tertiary,Divorced,Unemployed
M4657,23,Kano,Urban,Tertiary,Married,Informal
M4658,20,Cross_River,Urban,Secondary,Single,Informal
M4659,26,Ekiti,Urban,None,Married,Formal
M4660,20,Jigawa,Rural,Tertiary,Single,Informal
M4661,32,Bayelsa,Rural,Secondary,Single,Unemployed
M4662,23,Anambra,Rural,None,Divorced,Unemployed
M4663,22,Kebbi,Urban,Primary,Married,Unemployed
M4664,22,Akwa_Ibom,Urban,Secondary,Married,Student
M4665,28,Jigawa,Rural,Tertiary,Single,Informal
M4666,24,Anambra,Urban,Secondary,Married,Informal
M4667,21,Kano,Rural,Secondary,Married,Unemployed
M4668,33,Ondo,Urban,Tertiary,Married,Unemployed
M4669,20,Bauchi,Urban,None,Single,Informal
M4670,25,Bayelsa,Urban,Secondary,Married,Informal
M4671,28,Katsina,Urban,Secondary,Single,Informal
M4672,16,Kano,Urban,Tertiary,Married,Unemployed
M4673,27,Lagos,Urban,Tertiary,Married,Formal
M4674,19,Borno,Rural,Primary,Married,Formal
M4675,29,Kwara,Urban,None,Married,Informal
M4676,20,Ogun,Urban,Primary,Married,Informal
M4677,28,Delta,Rural,None,Married,Formal
M4678,30,Anambra,Urban,None,Single,Informal
M4679,29,Osun,Urban,Secondary,Married,Formal
M4680,26,Gombe,Rural,Tertiary,Married,Student
M4681,23,Sokoto,Rural,None,Married,Unemployed
M4682,22,Anambra,Urban,Secondary,Single,Unemployed
M4683,32,Lagos,Rural,Secondary,Married,Unemployed
M4684,21,Kaduna,Rural,None,Divorced,Formal
M4685,19,Imo,Urban,Secondary,Married,Informal
M4686,28,FCT,Rural,Primary,Married,Informal
M4687,21,Kogi,Urban,Tertiary,Married,Student
M4688,20,Adamawa,Rural,Primary,Married,Formal
M4689,17,Enugu,Rural,Tertiary,Married,Informal
M4690,22,Zamfara,Urban,Secondary,Single,Informal
M4691,24,Kwara,Urban,Tertiary,Married,Informal
M4692,26,Zamfara,Rural,Secondary,Single,Unemployed
M4693,29,Kaduna,Urban,Secondary,Married,Informal
M4694,27,Benue,Rural,Tertiary,Married,Unemployed
M4695,24,Akwa_Ibom,Urban,Secondary,Married,Student
M4696,24,Oyo,Rural,None,Single,Informal
M4697,27,Borno,Rural,Primary,Married,Student
M4698,31,Jigawa,Urban,Primary,Single,Informal
M4699,25,Ondo,Urban,None,Married,Informal
M4700,22,Plateau,Urban,Secondary,Married,Informal
M4701,20,Bauchi,Rural,Secondary,Married,Unemployed
M4702,17,Akwa_Ibom,Rural,Primary,Married,Student
M4703,28,Yobe,Urban,Primary,Married,Informal
M4704,27,Sokoto,Rural,Secondary,Married,Informal
M4705,27,Rivers,Rural,Secondary,Married,Informal
M4706,24,Oyo,Rural,Tertiary,Married,Informal
M4707,32,Abia,Urban,Secondary,Married,Informal
M4708,22,Nasarawa,Rural,Primary,Married,Informal
M4709,29,Bauchi,Rural,Primary,Married,Unemployed
M4710,24,Kano,Rural,Secondary,Married,Informal
M4711,21,Adamawa,Urban,Tertiary,Married,Informal
M4712,27,Cross_River,Rural,Secondary,Single,Formal
M4713,27,Katsina,Rural,Tertiary,Married,Formal
M4714,26,Borno,Rural,Secondary,Single,Informal
M4715,25,Katsina,Rural,Primary,Married,Unemployed
M4716,24,Ebonyi,Urban,Secondary,Married,Formal
M4717,36,Kano,Urban,Tertiary,Married,Formal
M4718,30,Niger,Urban,None,Married,Formal
M4719,28,Benue,Rural,Tertiary,Married,Informal
M4720,25,Niger,Rural,Tertiary,Married,Informal
M4721,30,Adamawa,Rural,Primary,Married,Unemployed
M4722,27,Kebbi,Urban,Tertiary,Single,Informal
M4723,25,Lagos,Rural,Secondary,Married,Informal
M4724,23,Akwa_Ibom,Urban,Secondary,Single,Informal
M4725,24,Benue,Rural,Tertiary,Married,Informal
M4726,15,Edo,Rural,Tertiary,Married,Formal
M4727,26,Osun,Rural,Tertiary,Married,Informal
M4728,22,Kwara,Rural,None,Married,Informal
M4729,32,Akwa_Ibom,Urban,Secondary,Married,Formal
M4730,25,Lagos,Urban,Primary,Married,Unemployed
M4731,19,Abia,Rural,Secondary,Married,Unemployed
M4732,24,Jigawa,Urban,Secondary,Married,Informal
M4733,19,Edo,Rural,Secondary,Married,Informal
M4734,27,Plateau,Rural,Primary,Married,Informal
M4735,26,Lagos,Rural,Tertiary,Single,Informal
M4736,29,Rivers,Rural,Tertiary,Married,Student
M4737,21,Adamawa,Urban,None,Married,Formal
M4738,25,Rivers,Urban,None,Single,Informal
M4739,18,Lagos,Rural,Secondary,Married,Student
M4740,28,Delta,Urban,Secondary,Married,Informal
M4741,27,Jigawa,Urban,Primary,Married,Informal
M4742,27,Zamfara,Rural,Primary,Married,Informal
M4743,25,Bauchi,Rural,Secondary,Married,Formal
M4744,27,FCT,Urban,Tertiary,Married,Formal
M4745,33,Rivers,Rural,Secondary,Married,Informal
M4746,23,Katsina,Rural,Tertiary,Single,Informal
M4747,25,Borno,Urban,Tertiary,Married,Unemployed
M4748,19,Kano,Urban,Tertiary,Married,Informal
M4749,20,Kano,Urban,Secondary,Married,Unemployed
M4750,25,Sokoto,Rural,Secondary,Married,Informal
M4751,30,Adamawa,Urban,Secondary,Married,Informal
M4752,23,Delta,Rural,Primary,Widowed,Informal
M4753,23,Katsina,Rural,Tertiary,Married,Informal
M4754,22,Gombe,Rural,Secondary,Single,Informal
M4755,22,Jigawa,Rural,Tertiary,Married,Formal
M4756,26,Benue,Urban,Secondary,Single,Unemployed
M4757,17,Imo,Urban,Tertiary,Married,Informal
M4758,31,Imo,Rural,None,Divorced,Student
M4759,21,Kwara,Rural,Secondary,Married,Formal
M4760,28,Delta,Rural,None,Married,Unemployed
M4761,18,Zamfara,Rural,Secondary,Married,Student
M4762,28,Kano,Rural,None,Married,Formal
M4763,28,Oyo,Urban,Tertiary,Married,Student
M4764,26,Kwara,Urban,Primary,Married,Unemployed
M4765,20,Rivers,Rural,Tertiary,Married,Formal
M4766,26,Rivers,Urban,Primary,Married,Student
M4767,19,Oyo,Urban,Tertiary,Single,Formal
M4768,23,Adamawa,Rural,Secondary,Single,Formal
M4769,30,Katsina,Rural,Tertiary,Married,Informal
M4770,28,Edo,Urban,Primary,Married,Informal
M4771,25,Benue,Rural,Secondary,Married,Student
M4772,20,Sokoto,Urban,Tertiary,Married,Formal
M4773,28,Lagos,Urban,Secondary,Married,Informal
M4774,25,Anambra,Rural,Primary,Married,Informal
M4775,15,Jigawa,Urban,None,Married,Informal
M4776,28,Yobe,Rural,None,Single,Informal
M4777,24,Kwara,Rural,None,Married,Formal
M4778,31,Kwara,Rural,Secondary,Married,Informal
M4779,19,Delta,Urban,Secondary,Married,Informal
M4780,15,Delta,Urban,Tertiary,Married,Informal
M4781,26,Benue,Rural,Tertiary,Married,Formal
M4782,26,Yobe,Rural,Secondary,Married,Unemployed
M4783,16,Sokoto,Rural,Secondary,Married,Informal
M4784,20,Gombe,Urban,Primary,Single,Formal
M4785,38,Katsina,Urban,Secondary,Widowed,Formal
M4786,23,Borno,Rural,Secondary,Married,Informal
M4787,28,Bayelsa,Rural,Primary,Single,Informal
M4788,21,Katsina,Rural,Primary,Married,Unemployed
M4789,15,Oyo,Rural,Secondary,Married,Informal
M4790,24,Rivers,Rural,Secondary,Divorced,Student
M4791,23,Enugu,Rural,Primary,Married,Student
M4792,23,Niger,Urban,Tertiary,Married,Formal
M4793,24,Katsina,Urban,Tertiary,Married,Unemployed
M4794,26,Bayelsa,Urban,Tertiary,Single,Informal
M4795,24,Zamfara,Rural,Tertiary,Married,Informal
M4796,18,Zamfara,Rural,Tertiary,Married,Student
M4797,27,Benue,Rural,Secondary,Married,Informal
M4798,15,Taraba,Urban,Secondary,Single,Unemployed
M4799,15,Sokoto,Rural,Tertiary,Married,Unemployed
M4800,28,FCT,Rural,Secondary,Married,Informal
M4801,27,Katsina,Urban,Secondary,Married,Informal
M4802,24,Yobe,Urban,Secondary,Married,Formal
M4803,18,Bauchi,Rural,Secondary,Married,Informal
M4804,21,FCT,Rural,Secondary,Single,Formal
